website,name,price,rating,discount,link
Jumia,"Oraimo SpaceBuds Neo Wireless Earphones, OTW-323 - Black",EGP 670.00,No rating found,17%,https://www.jumia.com.eg/oraimo-spacebuds-neo-wireless-earphones-otw-323-black-133010457.html
Jumia,Anker Cable Type-C To Type-C 3.3Ft 60W Fast Charging  A8752H11 - Black,EGP 150.00,4.4 out of 5,17%,https://www.jumia.com.eg/anker-cable-type-c-to-type-c-3.3ft-60w-fast-charging-a8752h11-black-118300801.html
Jumia,"Xiaomi Redmi 14C Full Protection Case Visa Card & Slider Camera Cover, Black",EGP 245.00,4.2 out of 5,39%,https://www.jumia.com.eg/generic-xiaomi-redmi-14c-full-protection-case-visa-card-slider-camera-cover-black-128657581.html
Jumia,Earphones Pro 2 Wireless Headset Works On All Smartphones + A Silicone Case As A Gift,EGP 464.63,3.8 out of 5,No discount found,https://www.jumia.com.eg/earbuds-pro-wireless-bluetooth-double-earphones-white-generic-mpg839391.html
Jumia,"Compatible with Huawei Nova Y90 Case Cover,Compatible with Huawei Enjoy 50 Pro Honeycomb Anti-Drop Shock-Absorbing Case Black",EGP 153.00,No rating found,10%,https://www.jumia.com.eg/generic-compatible-with-huawei-nova-y90-case-covercompatible-with-huawei-enjoy-50-pro-honeycomb-anti-drop-shock-absorbing-case-black-133385506.html
Jumia,"Lenovo HT38 True Wireless Stereo Earbuds – BT5.0, HiFi Sound, Touch Control, Gaming Mode",EGP 401.81,2.3 out of 5,20%,https://www.jumia.com.eg/lenovo-ht38-true-wireless-stereo-earbuds-bt5.0-hifi-sound-touch-control-gaming-mode-131434347.html
Jumia,"Top Store Clear Silicone Case For Samsung Galaxy A56 5G With Shockproof Protective Corners, Thin Soft Transparent Protective Flexible TPU Transparent Mobile Phone Case Scratch-Resistant Case Cover",EGP 120.00,No rating found,52%,https://www.jumia.com.eg/generic-top-store-clear-silicone-case-for-samsung-galaxy-a56-5g-with-shockproof-protective-corners-thin-soft-transparent-protective-flexible-tpu-transparent-mobile-phone-case-scratch-resistant-case-cover-131707741.html
Jumia,Soundcore Anker -Soundcore R50i True Wireless Earbuds - Black,"EGP 1,039.00",3.7 out of 5,58%,https://www.jumia.com.eg/soundcore-anker-soundcore-r50i-true-wireless-earbuds-black-107771239.html
Jumia,SuperVOOC 80W Fast Charger + Type-C Charging And Data Cable Compatible With Oppo And OnePlus Devices By EL-TERND - White,EGP 299.98,No rating found,No discount found,https://www.jumia.com.eg/generic-supervooc-80w-fast-charger-type-c-charging-and-data-cable-compatible-with-oppo-and-oneplus-devices-by-el-ternd-white-131440109.html
Jumia,Honor X8c - Dual SIM 4G Smartphone - 256GB Storage / 8GB RAM - Midnight Black,"EGP 11,399.00",No rating found,29%,https://www.jumia.com.eg/honor-x8c-dual-sim-4g-smartphone-256gb-storage-8gb-ram-midnight-black-130935851.html
Jumia,SuperFast Charger 45W With Type-C Port + Type-C Charging Cable Suitable For Samsung Phones - Black,EGP 279.78,5 out of 5,No discount found,https://www.jumia.com.eg/generic-superfast-charger-45w-with-type-c-port-type-c-charging-cable-suitable-for-samsung-phones-black-85958290.html
Jumia,JOY ROOM S-UL012A13 USB Cable - For Iphone 2.4A 2m  - Black,EGP 199.00,5 out of 5,50%,https://www.jumia.com.eg/joy-room-s-ul012a13-usb-cable-for-iphone-2.4a-2m-black-95313845.html
Jumia,IPhone 13 & 13 Pro (6.1 Inch) Premium Tempered Glass Screen Protector Full Glue - Black,EGP 55.00,4.7 out of 5,No discount found,https://www.jumia.com.eg/iphone-13-13-pro-6.1-inch-premium-tempered-glass-screen-protector-full-glue-black-generic-mpg856295.html
Jumia,Huawei Band 6 Smart Watch Soft Silicone Sport Band Breathable Band For Honor Band 6 By Tentech – Pink,EGP 98.00,4 out of 5,39%,https://www.jumia.com.eg/generic-huawei-band-6-smart-watch-soft-silicone-sport-band-breathable-band-for-honor-band-6-by-tentech-pink-101208863.html
Jumia,33W Turbo Fast Charger With Type C Charging Cable - White,EGP 244.90,4.3 out of 5,30%,https://www.jumia.com.eg/generic-33w-turbo-fast-charger-with-type-c-charging-cable-white-54360772.html
Jumia,Anker Soundcore K20i A3994HQ1 - Purple,EGP 850.00,No rating found,17%,https://www.jumia.com.eg/anker-soundcore-k20i-a3994hq1-purple-128674206.html
Jumia,AirPods Pro Silicone Case - Black,EGP 49.99,4 out of 5,60%,https://www.jumia.com.eg/airpods-pro-silicone-case-black-generic-mpg736953.html
Jumia,Ring Fill Light - Big Size For Professional Photography With Adjustable Tripod Stand,EGP 295.00,3.8 out of 5,34%,https://www.jumia.com.eg/ring-fill-light-for-professional-photography-with-225-cm-adjustable-tripod-stand-generic-mpg726307.html
Jumia,Oraimo OCD-C56 - Data Cable Type-C 2M - Black,EGP 159.00,4 out of 5,No discount found,https://www.jumia.com.eg/oraimo-ocd-c56-data-cable-type-c-2m-black-107446338.html
Jumia,"Fast IPhone Charger (20W), For IPhone",EGP 180.00,4 out of 5,55%,https://www.jumia.com.eg/generic-fast-iphone-charger-20w-for-iphone-74946590.html
Jumia,"JOY ROOM JR-DR01 Active Passive Stylus Pen For Writing, Drawing And Playing Games For IOS, Android, Windows Smart Phone - Black",EGP 134.91,4.4 out of 5,33%,https://www.jumia.com.eg/joy-room-jr-dr01-active-passive-stylus-pen-for-writing-drawing-and-playing-games-for-ios-android-windows-smartphone-black-113443330.html
Jumia,"OPPO Reno 13F Dual SIM, 256GB, 8GB RAM,4G LTE - Plume Purple","EGP 15,477.00",No rating found,23%,https://www.jumia.com.eg/oppo-reno-13f-dual-sim-256gb-8gb-ram4g-lte-plume-purple-133036926.html
Jumia,Samsung Galaxy A16 Anti Shock Transperent Case,EGP 87.00,4.3 out of 5,No discount found,https://www.jumia.com.eg/generic-samsung-galaxy-a16-anti-shock-transperent-case-121197102.html
Jumia,"HK HK9 Ultra 2  MAX Smart Watch, 2.12 Inches Touch Screen, Dual Strap, GREY","EGP 1,049.99",4.8 out of 5,48%,https://www.jumia.com.eg/hk-hk9-ultra-2-max-smart-watch-2.12-inches-touch-screen-dual-strap-grey-113734233.html
Jumia,Ring Light - 26 CM + Metal Stand - 210 Cm - White / Black,EGP 265.50,4 out of 5,10%,https://www.jumia.com.eg/ring-light-26-cm-metal-stand-210-cm-white-black-generic-mpg757461.html
Jumia,W&O Smart Watch X10 Mini 3 W&O 41mm Curved Screen.,EGP 670.00,5 out of 5,44%,https://www.jumia.com.eg/wo-smart-watch-x10-mini-3-wo-41mm-curved-screen.-123982313.html
Jumia,JOY ROOM JR-W050 20W PD3.0 Fast Charging Power Bank Magnetic Wireless Charger External Battery Pack With Ring Holder Kickstand,"EGP 1,089.00",4.5 out of 5,40%,https://www.jumia.com.eg/joy-room-jr-w050-20w-pd3.0-fast-charging-power-bank-magnetic-wireless-charger-external-battery-pack-with-ring-holder-kickstand-131358456.html
Jumia,Magnetic Case for Samsung Galaxy A16 Case Compatible with MagSafe Military Drop Protection Shockproof Phone Cover Crystal Clear,EGP 175.00,4.1 out of 5,12%,https://www.jumia.com.eg/generic-magnetic-case-for-samsung-galaxy-a16-case-compatible-with-magsafe-military-drop-protection-shockproof-phone-cover-crystal-clear-130366190.html
Jumia,Bluetooth Headphone Led Light / TF Card ~ K21,EGP 310.00,5 out of 5,22%,https://www.jumia.com.eg/generic-bluetooth-headphone-led-light-tf-card-k21-131404109.html
Jumia,XIAOMI Redmi 14C - 4GB RAM - 128GB - Midnight Black,"EGP 5,399.00",No rating found,30%,https://www.jumia.com.eg/xiaomi-redmi-14c-4gb-ram-128gb-midnight-black-131347398.html
Jumia,"Awei AT9 Bluetooth Gaming Headset - Waterproof, Foldable, Stereo Sound With HD Microphone. Lightweight Foldable Body - Black",EGP 689.90,3.8 out of 5,31%,https://www.jumia.com.eg/awei-at9-bluetooth-gaming-headset-waterproof-foldable-stereo-sound-with-hd-microphone.-lightweight-foldable-body-black-131432711.html
Jumia,Ring Light - 26 CM With Tripod Stand,EGP 295.00,4.2 out of 5,40%,https://www.jumia.com.eg/ring-light-26-cm-with-tripod-stand-generic-mpg849293.html
Jumia,Honor X5b Plus - 6.56-inch 4GB/128GB Dual Sim 4G Mobile Phone - Ocean Blue,"EGP 4,490.00",2.5 out of 5,17%,https://www.jumia.com.eg/honor-x5b-plus-6.56-inch-4gb128gb-dual-sim-4g-mobile-phone-ocean-blue-125446288.html
Jumia,XIAOMI Redmi Note 14 Mobile Phone -6.7 Inches - 256GB/8GB - Dual SIM 4G -Midnight Black,"EGP 9,888.00",5 out of 5,23%,https://www.jumia.com.eg/xiaomi-redmi-note-14-mobile-phone-6.7-inches-256gb8gb-dual-sim-4g-midnight-black-133541106.html
Jumia,iPhone 13 Clear Magnetic Cover  MagSafe Compatible Hybrid Protective Crystal Clear Hard Back Case Clear,EGP 135.00,4 out of 5,10%,https://www.jumia.com.eg/generic-iphone-13-clear-magnetic-cover-magsafe-compatible-hybrid-protective-crystal-clear-hard-back-case-clear-130235951.html
Jumia,Privacy Screen Protector Full Curve For Motorola Moto G35 - 0 - Black,EGP 129.00,4.8 out of 5,No discount found,https://www.jumia.com.eg/generic-privacy-screen-protector-full-curve-for-motorola-moto-g35-0-black-131344457.html
Jumia,XIAOMI charge,EGP 400.00,3.7 out of 5,No discount found,https://www.jumia.com.eg/xiaomi-charge-131402508.html
Jumia,Fast Gharging 2 IN 2 - Fast Charging Flat Wire Cable Type-C To Type-C/USB-A & Lightning - 65W/27W - Black & Yellow,EGP 99.90,5 out of 5,67%,https://www.jumia.com.eg/generic-fast-gharging-2-in-2-fast-charging-flat-wire-cable-type-c-to-type-cusb-a-lightning-65w27w-black-yellow-130658897.html
Jumia,Redmi Watch 5 Active Anti-Scratch HD Clear Soft Glass Film Screen Protector,EGP 99.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-redmi-watch-5-active-anti-scratch-hd-clear-soft-glass-film-screen-protector-130699037.html
Jumia,"USB C Cable Lightning Cable - 65W 4 In 1 Fast Charging Cable - Flat Braided USB C To USB C Charger Cord, Multi Charging Cable Combo Type C/USB A/Lightning Port For IPhone/iPad/Samsung, 1 Meter",EGP 99.00,4.6 out of 5,60%,https://www.jumia.com.eg/generic-usb-c-cable-lightning-cable-65w-4-in-1-fast-charging-cable-flat-braided-usb-c-to-usb-c-charger-cord-multi-charging-cable-combo-type-cusb-alightning-port-for-iphoneipadsamsung-1-meter-130079041.html
Jumia,TWS M19 Bluetooth Earphone – Wireless Headphones With Mic & LED Display,EGP 240.00,No rating found,14%,https://www.jumia.com.eg/generic-tws-m19-bluetooth-earphone-wireless-headphones-with-mic-led-display-131543365.html
Jumia,"Honor Pad X9a 11.5 Inch 128GB 8GB RAM ,Single 4G - Gray With Flip Cover","EGP 9,999.00",No rating found,23%,https://www.jumia.com.eg/honor-pad-x9a-11.5-inch-128gb-8gb-ram-single-4g-gray-with-flip-cover-133525578.html
Jumia,Infinix Hot 50i - 6.7 Inch 128GB/6GB Dual SIM 4G Mobile Phone - Sleek Black,"EGP 5,050.00",No rating found,23%,https://www.jumia.com.eg/infinix-hot-50i-6.7-inch-128gb6gb-dual-sim-4g-mobile-phone-sleek-black-133536221.html
Jumia,"Anker Soundcore Select 4 Go Bluetooth Speaker, Ultra Portable, Up to 20 H Playtime, IP67 Waterproof and Dustproof, Floatable, Powerful Sound, Ideal for Indoors and Outdoors ,A31X1131 - Blue","EGP 1,250.00",4.5 out of 5,17%,https://www.jumia.com.eg/anker-soundcore-select-4-go-bluetooth-speaker-ultra-portable-up-to-20-h-playtime-ip67-waterproof-and-dustproof-floatable-powerful-sound-ideal-for-indoors-and-outdoors-a31x1131-blue-123948937.html
Jumia,Earphone  Type-c - White,EGP 199.00,5 out of 5,26%,https://www.jumia.com.eg/generic-earphone-type-c-white-130148778.html
Jumia,head phone Bluetooth,EGP 370.00,No rating found,No discount found,https://www.jumia.com.eg/generic-head-phone-bluetooth-132057036.html
Jumia,"Poco X3 Pro Full Protection Case With Card Bag, Metal Ring & Slider Camera Cover",EGP 195.00,4.5 out of 5,51%,https://www.jumia.com.eg/generic-poco-x3-pro-full-protection-case-with-card-bag-metal-ring-slider-camera-cover-37861226.html
Jumia,Nothing CMF Watch Pro 2 - Dark Grey,"EGP 4,999.00",4.7 out of 5,17%,https://www.jumia.com.eg/nothing-cmf-watch-pro-2-dark-grey-104671882.html
Jumia,P9 Wireless Bluetooth Headphones Over Ear Stereo Music Headphones Gaming Headset - for Laptop/Mobile Phone/PC. (Black),EGP 239.00 - EGP 240.00,No rating found,25%,https://www.jumia.com.eg/generic-p9-wireless-bluetooth-headphones-over-ear-stereo-music-headphones-gaming-headset-for-laptopmobile-phonepc.-black-122522239.html
Jumia,"Honor X8b Transparent Anti Fall Shockproof Case Full Protection Cover With Camera Sheild, Clear With Back Frame",EGP 95.00,4.9 out of 5,68%,https://www.jumia.com.eg/generic-honor-x8b-transparent-anti-fall-shockproof-case-full-protection-cover-with-camera-sheild-clear-with-back-frame-130632054.html
Jumia,Nokia 6310 (4G) – Black,EGP 950.00,5 out of 5,14%,https://www.jumia.com.eg/nokia-6310-4g-black-131567878.html
Jumia,JOY ROOM L-QP205 Original Fast Charger 20W-Dual Port PD+QC3.0 - Support Iphone Samsung AFC And Huawei FC,EGP 349.90,4.3 out of 5,56%,https://www.jumia.com.eg/joy-room-l-qp205-original-fast-charger-20w-dual-port-pdqc3.0-support-iphone-samsung-afc-and-huawei-fc-26424101.html
Jumia,12 PCS WebCam Cover Shutter Magnet Slider Plastic Camera Cover For WebCam IPhone PC Laptops Mobile Smart Phone Privacy Sticker,EGP 275.00,4.9 out of 5,No discount found,https://www.jumia.com.eg/generic-12-pcs-webcam-cover-shutter-magnet-slider-plastic-camera-cover-for-webcam-iphone-pc-laptops-mobile-smart-phone-privacy-sticker-23494845.html
Jumia,Redmi Watch 3 Active Anti-Scratch HD Clear Soft Glass Film Screen Protector,EGP 60.00,3.7 out of 5,25%,https://www.jumia.com.eg/generic-redmi-watch-3-active-anti-scratch-hd-clear-soft-glass-film-screen-protector-106812401.html
Jumia,Honor X8c – 6.7 inches Dual SIM 4G 512GB/8GB Mobile Phone - Midnight Black + Free Earbuds X6 - White,"EGP 12,890.00",5 out of 5,23%,https://www.jumia.com.eg/honor-x8c-6.7-inches-dual-sim-4g-512gb8gb-mobile-phone-midnight-black-free-earbuds-x6-white-131555398.html
Jumia,P9 Bluetooth Wireless Headphone - Black,EGP 195.00,3.1 out of 5,71%,https://www.jumia.com.eg/generic-p9-bluetooth-wireless-headphone-black-125636812.html
Jumia,4 In 1 Fast Charging And Data Transfer Cable 65W/27W Detachable And Interchangeable Socket.,EGP 104.30,3.4 out of 5,No discount found,https://www.jumia.com.eg/generic-4-in-1-fast-charging-and-data-transfer-cable-65w27w-detachable-and-interchangeable-socket.-109258878.html
Jumia,"Max Pro Wireless Headphone, Stereo Bluetooth, FM Radio V5.3 with External Microphone and SD Card Support, Built-in Gaming Headphones with Microphone for Laptop, Mobile, PC (Black)",EGP 450.00,No rating found,55%,https://www.jumia.com.eg/max-pro-wireless-headphone-stereo-bluetooth-fm-radio-v5.3-with-external-microphone-and-sd-card-support-built-in-gaming-headphones-with-microphone-for-laptop-mobile-pc-black-130151890.html
Jumia,Oraimo Necklace Lite OEB-311 Bluetooth Neckband Wireless in Ear Earphones,EGP 728.00,No rating found,21%,https://www.jumia.com.eg/oraimo-necklace-lite-oeb-311-bluetooth-neckband-wireless-in-ear-earphones-130250085.html
Jumia,"Children's Headphones P47m Equipped With Glowing LED Headphones And Microphone, Clogging And Folding TF Card - Black",EGP 256.00,4.5 out of 5,27%,https://www.jumia.com.eg/generic-childrens-headphones-p47m-equipped-with-glowing-led-headphones-and-microphone-clogging-and-folding-tf-card-black-131355386.html
Jumia,W&O X10 Ultra 3 Curved (Super Amoled) Smart Watch - Full Screen (49mm) - Gold,EGP 730.00,4.3 out of 5,39%,https://www.jumia.com.eg/wo-x10-ultra-3-curved-super-amoled-smart-watch-full-screen-49mm-gold-119036651.html
Jumia,Apple IPhone 13 - 6.1 Inch Single SIM 5G 128GB/4GBMobile Phone - Starlight,"EGP 31,499.00",5 out of 5,17%,https://www.jumia.com.eg/apple-iphone-13-6.1-inch-single-sim-5g-128gb4gbmobile-phone-starlight-47014657.html
Jumia,SODO Wireless Headphone - SD1105/1104 - Hi-Fi AUDIO – Bluetooth – TF Card - Folding Design (Beige),EGP 370.00,5 out of 5,51%,https://www.jumia.com.eg/sodo-wireless-headphone-sd11051104-hi-fi-audio-bluetooth-tf-card-folding-design-beige-132057904.html
Jumia,"Go Shopping Clear Silicone Case For Samsung Galaxy A56 5G With Shockproof Protective Corners, Thin Soft Transparent Protective Flexible TPU Transparent Mobile Phone Case Scratch-Resistant Case Cover-Clear",EGP 99.00,5 out of 5,45%,https://www.jumia.com.eg/generic-go-shopping-clear-silicone-case-for-samsung-galaxy-a56-5g-with-shockproof-protective-corners-thin-soft-transparent-protective-flexible-tpu-transparent-mobile-phone-case-scratch-resistant-case-cover-clear-132353718.html
Jumia,"M10 True Wireless Headphones with Bluetooth V5.1, Fast Charging, Digital Display, Loud Sound, Touch Control, Compatible with Android and iPhone - Black",EGP 169.00,2.5 out of 5,44%,https://www.jumia.com.eg/generic-m10-true-wireless-headphones-with-bluetooth-v5.1-fast-charging-digital-display-loud-sound-touch-control-compatible-with-android-and-iphone-black-103808120.html
Jumia,Portable Tripod. Tripod For Mobile And Camera - Lightweight Aluminum - Model 3120A - Black Edition,EGP 349.00,1 out of 5,71%,https://www.jumia.com.eg/generic-portable-tripod.-tripod-for-mobile-and-camera-lightweight-aluminum-model-3120a-black-edition-130173418.html
Jumia,"XKCZ USB C Lightning Cable, 4 In 1 Fast Charging, 65W",EGP 99.00,4.6 out of 5,51%,https://www.jumia.com.eg/generic-xkcz-usb-c-lightning-cable-4-in-1-fast-charging-65w-130662715.html
Jumia,Phone Case Compatible with Motorola Moto G35 Case Shockproof Magnetic Kickstand Hard Cover Shockproof Dustproof Drop Proof Military Grade Protective Cover Compatible with Motorola Moto G35 phone prote,EGP 230.00,No rating found,No discount found,https://www.jumia.com.eg/generic-phone-case-compatible-with-motorola-moto-g35-case-shockproof-magnetic-kickstand-hard-cover-shockproof-dustproof-drop-proof-military-grade-protective-cover-compatible-with-motorola-moto-g35-phone-prote-133291663.html
Jumia,22mm Leather Watch Strap Compatible With Huawei Gt3 46 - Gt3 Pro 46 Replacement Strap Brown,EGP 220.00,5 out of 5,45%,https://www.jumia.com.eg/generic-22mm-leather-watch-strap-compatible-with-huawei-gt3-46-gt3-pro-46-replacement-strap-brown-92567861.html
Jumia,Samsung Super Fast Charger Head 25W With Type-C Port Compatible With Samsung Phones - Black,EGP 360.00,4.1 out of 5,70%,https://www.jumia.com.eg/samsung-super-fast-charger-head-25w-with-type-c-port-compatible-with-samsung-phones-black-97793806.html
Jumia,"For  Honor X8B  - Black Edges Screen Protector HD Tempered Glass,Fingerprint",EGP 125.00,5 out of 5,11%,https://www.jumia.com.eg/generic-for-honor-x8b-black-edges-screen-protector-hd-tempered-glassfingerprint-131480271.html
Jumia,P9  Bluetooth Wireless Headphone - Green,EGP 280.00,4.3 out of 5,58%,https://www.jumia.com.eg/generic-p9-bluetooth-wireless-headphone-green-72862219.html
Jumia,Portable Bluetooth Speaker AN228 - High-Quality Sound - LED Lights - And Built-in Battey,EGP 224.00,4.4 out of 5,50%,https://www.jumia.com.eg/generic-portable-bluetooth-speaker-an228-high-quality-sound-led-lights-and-built-in-battey-123083440.html
Jumia,T900 Ultra 2 Big NFC Smart Watch Bluetooth Call Wireless Charging Sport Smartwatch Body Temperature Monitor Call Wireless Charging Touch Screen 2.20 Inch HD Screen For IOS & Android For Men And Women,EGP 350.00,2.3 out of 5,61%,https://www.jumia.com.eg/generic-t900-ultra-2-big-nfc-smart-watch-bluetooth-call-wireless-charging-sport-smartwatch-body-temperature-monitor-call-wireless-charging-touch-screen-2.20-inch-hd-screen-for-ios-android-for-men-and-women-131500315.html
